acc_ref,beat_no,severity,no_vehicle,no_casualt,a_date,a_day,a_date_day,a_date_mon,a_date_yr,a_time_hr,a_time_min,loc_auth,road1_class,road1_no,road_type,speed_limi,junc_det,junc_ctrl,road2_class,road2_no,light_cond,weather,road_surf,spec_cond,cway_hzrds,ovrtk_patrn,easting,northing,net_id,net_type,acc_type,text_id,division,Postcode,ped_xing_hc,ped_xing_p,place_reported
81912,,Serious,1,1,08/02/2012,Wednesday,8,February,12,17,0,230,A,702,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324920,672640,533323,Junction,Pedestrian,356812,unset,EH39LH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
82012,,Slight,1,1,08/02/2012,Wednesday,8,February,12,17,59,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,319820,672160,0,Unset,Bus,356813,unset,EH127PB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
82512,,Slight,1,1,06/02/2012,Monday,6,February,12,14,45,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,328700,669400,12246488,Junction,Pedestrian,356814,unset,EH177LQ,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
82612,,Slight,2,1,09/02/2012,Thursday,9,February,12,2,45,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,327520,675780,2106439,Segment,T.V.N.P.,356815,unset,EH67ES,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
84512,,Slight,2,1,09/02/2012,Thursday,9,February,12,12,0,230,C,,Single carriageway - 2 lanes,30,Other junction,Automatic Traffic Signal,C,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,325320,674040,520512,Junction,Bus,356816,unset,EH22HN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene
85312,,Slight,1,1,08/02/2012,Wednesday,8,February,12,17,45,230,B,701,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,319620,669940,12201412,Junction,Pedestrian,356817,unset,EH142SW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
89612,,Serious,1,1,30/01/2012,Monday,30,January,12,13,30,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,328450,675460,0,Unset,Pedestrian,354435,unset,EH67LG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
91412,,Slight,2,1,13/02/2012,Monday,13,February,12,20,50,230,A,90,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,324170,674220,555594,Segment,T.V.N.P.,356818,unset,EH41PU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
91612,,Serious,1,1,13/02/2012,Monday,13,February,12,17,0,230,Unclassified,,Single carriageway - 2 lanes,20,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,326970,676370,12238575,Junction,Pedestrian,356819,unset,EH66ED,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
92012,,Slight,1,1,07/02/2012,Tuesday,7,February,12,18,30,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326980,674880,2106481,Segment,Bus,356820,unset,EH75QA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
92312,,Slight,4,1,12/02/2012,Sunday,12,February,12,8,40,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,328730,674460,0,Unset,M.V.N.P.,356821,unset,EH76PE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
93812,,Slight,1,1,14/02/2012,Tuesday,14,February,12,14,32,230,A,701,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,327390,668040,570793,Segment,Pedestrian,356822,unset,EH178AF,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
94612,,Slight,2,1,14/02/2012,Tuesday,14,February,12,17,20,230,A,1,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,329490,672780,523713,Junction,Bus,356823,unset,EH151RD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
95212,,Slight,1,1,15/02/2012,Wednesday,15,February,12,11,20,230,Unclassified,,One way Street,30,Other junction,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325090,673210,521478,Junction,Pedestrian,356824,unset,EH39DN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
95512,,Slight,1,1,14/02/2012,Tuesday,14,February,12,17,5,230,Unclassified,,One way Street,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326040,673200,569709,Segment,Bus,356825,unset,EH89BH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
95712,,Serious,1,1,15/02/2012,Wednesday,15,February,12,11,15,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,320740,675450,519759,Junction,Pedestrian,356826,unset,EH45AA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
96912,,Slight,1,1,14/02/2012,Tuesday,14,February,12,17,47,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,C,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,325290,673290,521484,Junction,Pedestrian,356827,unset,EH12HU,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere
97112,,Serious,1,1,14/02/2012,Tuesday,14,February,12,21,40,230,A,6095,Single carriageway - 2 lanes,30,Roundabout,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,331030,671630,530053,Junction,S.V.N.P.,356828,unset,EH153HW,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
97312,,Slight,1,1,28/01/2012,Saturday,28,January,12,0,10,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,325000,673010,567099,Segment,Pedestrian,354436,unset,EH39JG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
97912,,Slight,2,1,16/02/2012,Thursday,16,February,12,9,15,230,A,720,Dual carriageway - 2 lanes,70,Slip road,Stop sign,A,720,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,320220,669100,2578901,Junction,T.V.N.P.,356829,unset,EH143BR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
98512,,Slight,2,1,16/02/2012,Thursday,16,February,12,17,5,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,328800,671670,523773,Junction,T.V.N.P.,356830,unset,EH164BE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere
98812,,Slight,1,2,15/02/2012,Wednesday,15,February,12,3,55,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,A,1140,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,329030,674250,523440,Junction,S.V.N.P.,356831,unset,EH76PX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
98912,,Slight,2,1,17/02/2012,Friday,17,February,12,2,15,230,A,720,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,322770,668050,570552,Segment,T.V.N.P.,356832,unset,EH139QP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
99112,,Slight,2,1,09/02/2012,Thursday,9,February,12,16,4,230,Unclassified,,Single carriageway - 2 lanes,40,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,315970,666940,517921,Junction,T.V.N.P.,356833,unset,EH147BP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
99412,,Slight,2,2,31/01/2012,Tuesday,31,January,12,21,40,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326310,672300,563158,Segment,T.V.N.P.,354437,unset,EH91PY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
100112,,Slight,1,1,15/02/2012,Wednesday,15,February,12,6,40,230,A,902,Roundabout,40,Roundabout,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,318050,673740,520767,Junction,S.V.N.P.,356834,unset,EH120AA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
100712,,Slight,2,1,17/02/2012,Friday,17,February,12,19,20,230,C,,Roundabout,60,Roundabout,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Raining with high winds,Dry,None,None,No overtaking,329160,667360,4486297,Junction,T.V.N.P.,356835,unset,EH178RZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
103212,,Slight,2,1,19/02/2012,Sunday,19,February,12,3,40,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,324910,674000,0,Unset,T.V.N.P.,356836,unset,EH23LU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
104312,,Slight,3,2,19/02/2012,Sunday,19,February,12,18,29,230,A,71,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,322290,671860,522219,Junction,M.V.N.P.,356837,unset,EH112RT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
106212,,Slight,1,1,20/02/2012,Monday,20,February,12,15,0,230,A,1140,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,328490,674160,554882,Segment,Pedestrian,356838,unset,EH87BB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
106412,,Slight,2,1,20/02/2012,Monday,20,February,12,19,10,230,A,902,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,321670,674900,563682,Segment,T.V.N.P.,356839,unset,EH42AY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
107512,,Slight,4,4,19/02/2012,Sunday,19,February,12,12,15,230,A,901,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,A,900,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,326960,675900,522483,Junction,M.V.N.P.,356840,unset,EH68LN,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
108512,,Slight,1,1,21/02/2012,Tuesday,21,February,12,17,25,230,Unclassified,,Single carriageway - 2 lanes,30,Roundabout,Give way sign or markings,C,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,321830,676470,519136,Junction,Bus,356841,unset,EH45JH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
108612,,Serious,2,1,21/02/2012,Tuesday,21,February,12,19,30,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,329680,669400,2105858,Segment,Cyclist,356842,unset,EH177DB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
110712,,Slight,2,1,22/02/2012,Wednesday,22,February,12,9,15,230,A,71,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,322690,672200,521970,Junction,Cyclist,338144,unset,EH112QU,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere
111412,,Serious,1,1,22/02/2012,Wednesday,22,February,12,18,15,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,324560,672900,559457,Segment,Pedestrian,356843,unset,EH39RL,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
111712,,Slight,1,1,23/02/2012,Thursday,23,February,12,2,45,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,326720,673560,0,Unset,Pedestrian,356844,unset,EH87AT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
112412,,Slight,1,1,23/02/2012,Thursday,23,February,12,13,20,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324180,673380,565862,Segment,Pedestrian,356845,unset,EH125AF,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
112612,,Slight,2,1,21/02/2012,Tuesday,21,February,12,17,5,230,B,701,Roundabout,30,Roundabout,Give way sign or markings,A,8,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,319320,672940,522894,Junction,Cyclist,356846,unset,EH128SQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
112712,,Slight,1,1,16/02/2012,Thursday,16,February,12,12,37,230,A,900,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326810,675600,519481,Junction,Pedestrian,356847,unset,EH68NR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
112812,,Slight,2,1,23/02/2012,Thursday,23,February,12,17,30,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,C,,Darkness: street lights present and lit,Fine with high winds,Dry,None,None,No overtaking,324500,671670,523830,Junction,Cyclist,356848,unset,EH104DR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
113512,,Slight,1,1,23/02/2012,Thursday,23,February,12,15,35,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,328980,673980,558023,Segment,Pedestrian,356849,unset,EH87RY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
113612,,Slight,1,1,23/02/2012,Thursday,23,February,12,16,20,230,C,,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325780,674340,520593,Junction,Pedestrian,356850,unset,EH13HU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
115112,,Slight,2,1,24/02/2012,Friday,24,February,12,14,45,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326860,675700,558446,Segment,T.V.N.P.,356851,unset,EH68NP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere
116012,,Slight,2,1,24/02/2012,Friday,24,February,12,17,55,230,A,70,Single carriageway - 2 lanes,30,Multiple junction,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,323030,671920,522270,Junction,Cyclist,356852,unset,EH111QU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
116812,,Slight,1,1,25/02/2012,Saturday,25,February,12,19,38,230,Unclassified,,Single carriageway - 2 lanes,30,Roundabout,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326990,672680,533200,Junction,Cyclist,356853,unset,EH87AT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
116912,,Slight,2,1,24/02/2012,Friday,24,February,12,16,0,230,C,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,330150,673480,523662,Junction,Cyclist,356854,unset,EH151JN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
117312,,Slight,2,2,26/02/2012,Sunday,26,February,12,1,55,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,322070,675480,12233427,Junction,T.V.N.P.,356855,unset,EH42QH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
118912,,Slight,1,1,23/02/2012,Thursday,23,February,12,11,45,230,C,,One way Street,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,325530,674080,520560,Junction,Pedestrian,356856,unset,EH22AF,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
119112,,Slight,3,1,23/02/2012,Thursday,23,February,12,11,50,230,A,903,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324290,676170,519166,Junction,M.V.N.P.,356857,unset,EH53QS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
120712,,Slight,2,1,27/02/2012,Monday,27,February,12,8,5,230,A,720,One way Street,70,Roundabout,Give way sign or markings,A,702,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,324810,667700,522507,Junction,T.V.N.P.,356858,unset,EH107DUA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
122612,,Slight,2,1,27/02/2012,Monday,27,February,12,19,30,230,A,71,Roundabout,30,Roundabout,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,319400,670700,529645,Junction,Cyclist,356859,unset,EH114HD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
122712,,Slight,1,1,22/02/2012,Wednesday,22,February,12,8,35,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,319690,669030,0,Unset,Pedestrian,338145,unset,EH143EE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
123312,,Slight,2,1,27/02/2012,Monday,27,February,12,17,30,230,Unclassified,,One way Street,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Unknown,Dry,None,None,No overtaking,325510,674190,520569,Junction,Cyclist,356860,unset,EH21AW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
123412,,Serious,2,1,29/02/2012,Wednesday,29,February,12,8,20,230,A,8,Dual carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,317980,672720,550637,Segment,Cyclist,356861,unset,EH128LU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene
123512,,Serious,2,1,25/02/2012,Saturday,25,February,12,18,50,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326620,672030,522105,Junction,Cyclist,356862,unset,EH91SZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
126512,,Slight,2,1,01/03/2012,Thursday,1,March,12,11,40,230,A,1,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,330020,672780,532591,Junction,T.V.N.P.,354624,unset,EH151LD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
126612,,Slight,2,1,29/02/2012,Wednesday,29,February,12,20,10,230,C,,Roundabout,30,Roundabout,Give way sign or markings,C,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326020,674350,520653,Junction,Cyclist,356863,unset,EH13JT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
127512,,Slight,2,1,01/03/2012,Thursday,1,March,12,18,40,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,327250,671740,530389,Junction,Cyclist,354625,unset,EH165DT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
128312,,Slight,2,1,02/03/2012,Friday,2,March,12,12,25,230,A,1,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,326970,674390,2106022,Segment,T.V.N.P.,354626,unset,EH75DJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
128712,,Serious,2,2,01/03/2012,Thursday,1,March,12,18,15,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,Road works present,Other object in carriageway,No overtaking,326570,674090,0,Unset,T.V.N.P.,354627,unset,EH75BN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
129112,,Slight,2,1,02/03/2012,Friday,2,March,12,11,25,230,A,900,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,326740,675480,519888,Junction,Cyclist,354628,unset,EH65EQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
129312,,Slight,2,1,02/03/2012,Friday,2,March,12,17,35,230,C,,Roundabout,30,Roundabout,Give way sign or markings,C,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325730,674670,520206,Junction,Cyclist,354629,unset,EH36LX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
129712,,Slight,1,1,03/03/2012,Saturday,3,March,12,1,40,230,A,702,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,A,702,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,324920,672910,533356,Junction,Pedestrian,354630,unset,EH39LY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
131312,,Slight,2,1,02/03/2012,Friday,2,March,12,17,0,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322140,671320,559177,Segment,Bus,354631,unset,EH141RL,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
131412,,Slight,1,1,03/03/2012,Saturday,3,March,12,23,45,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,325340,674210,566762,Segment,S.V.N.P.,354632,unset,EH21JE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
132112,,Slight,1,1,03/03/2012,Saturday,3,March,12,15,0,230,Unclassified,,Dual carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Unknown,Dry,None,None,No overtaking,321010,676250,557325,Segment,Pedestrian,354633,unset,EH44SY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
134212,,Fatal,2,1,05/03/2012,Monday,5,March,12,9,9,230,A,8,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322530,673200,550571,Segment,Cyclist,354634,unset,EH126HN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene
134612,,Slight,2,1,05/03/2012,Monday,5,March,12,19,30,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,323690,675020,12232750,Segment,Pedestrian,354635,unset,EH41DL,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,Elsewhere
135612,,Slight,2,1,06/03/2012,Tuesday,6,March,12,7,45,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,Road signing defective or obscured,None,No overtaking,323290,671800,522255,Junction,T.V.N.P.,354636,unset,EH111RF,Control by school crossing patrol,No physical crossing facility within 50m,At scene
135912,,Slight,1,1,06/03/2012,Tuesday,6,March,12,9,50,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325810,673470,2106559,Segment,Pedestrian,354637,unset,EH11JW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
136012,,Slight,1,3,06/03/2012,Tuesday,6,March,12,15,40,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,320330,675380,0,Unset,Pedestrian,354638,unset,EH46AH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
